CupomID;ProdutoID;Produto;Categoria;Quantidade;Valor;Custo;Lucro
10847;37;Mehmet-Skor;Babywear;60;285.12;209.56;75.56
10847;45;Danske Treshoe;Mens Footwear;36;378.0;277.83;100.17
10847;60;Game Over T-Shirt;Sportwear;45;279.18;205.2;73.98
10847;71;Atles Lussekofta;Mens Clothes;55;1937.1;1518.72;418.38
10848;5;O-Man Underwear;Mens Clothes;30;184.8;162.99;21.81
10848;9;Fuji Boots;Mens Footwear;3;120.96;106.69;14.27
10849;3;Chantell Shirt;Womens wear;49;967.75;853.56;114.19
10849;26;Bike Helmet;Sportwear;18;693.45;531.85;161.6
10850;25;Basket Vest;Sportwear;20;318.32;244.14;74.18
10850;33;Car Boots;Sportwear;4;121.16;92.93;28.24
10850;70;US-Master Jeans;Mens Clothes;30;927.71;711.51;216.2
10851;2;Mr X Trousers;Mens Clothes;5;92.93;78.06;14.87
10851;25;Basket Vest;Sportwear;10;138.29;116.16;22.13
10851;57;Burned Rubber Shoes;Womens Footwear;10;200.45;172.4;28.05
10851;59;Rasta WCT;Sportwear;42;390.29;327.84;62.45
10852;2;Mr X Trousers;Mens Clothes;15;293.55;258.91;34.64
10852;17;TieBreak Tennis shoes;Mens Footwear;6;139.44;122.99;16.45
10852;62;Sheat Shoes;Sportwear;50;1572.0;1386.5;185.5
10853;18;Deuce shirt;Babywear;10;255.2;225.09;30.11
10854;10;Sapporoo Gloves;Babywear;100;724.5;555.66;168.84
10854;13;Aino Shoes;Babywear;65;2046.66;1569.7;476.96
10855;16;Wimbledon T-Shirt;Sportwear;50;459.0;444.45;14.55
10855;31;Rossi Bermuda Shorts;Bath Clothes;14;119.28;105.2;14.08
10855;56;High Heels Shoes;Womens Footwear;24;910.8;803.33;107.47
10855;65;Stretch oui-pants;Womens wear;15;164.22;125.95;38.27
10856;2;Mr X Trousers;Mens Clothes;20;390.8;363.15;27.65
10856;42;Balett Shoes;Womens Footwear;20;268.0;236.38;31.62
10857;3;Chantell Shirt;Womens wear;30;587.7;518.35;69.35
10857;26;Bike Helmet;Sportwear;35;1294.13;913.13;380.99
10857;29;Davenport;Mens Footwear;10;1521.25;1073.39;447.86
10858;7;Conserve Shoes;Childrens wear;5;214.3;189.01;25.29
10858;27;Tracksuit;Sportwear;10;433.5;382.35;51.15
10858;70;US-Master Jeans;Mens Clothes;4;122.24;107.82;14.42
10859;24;Samba Socker  Socks;Mens Clothes;40;225.5;159.11;66.39
10859;54;Patamonia Fleece Jacket;Sportwear;35;1568.88;1107.0;461.88
10859;64;WFS shoes;Womens Footwear;30;1312.5;926.1;386.4
10860;51;Snake Boots;Mens Footwear;3;325.41;287.01;38.4
10860;76;Minnki Pälsii;Womens wear;20;7288.8;6428.72;860.08
10861;17;TieBreak Tennis shoes;Mens Footwear;42;1066.38;940.55;125.83
10861;18;Deuce shirt;Babywear;20;476.6;420.36;56.24
10861;21;Basket Shoes;Sportwear;40;367.6;324.22;43.38
10861;33;Car Boots;Sportwear;35;920.85;812.19;108.66
10861;62;Sheat Shoes;Sportwear;3;88.05;77.66;10.39
10862;11;Desperado Jeans;Mens Clothes;25;683.5;602.85;80.65
10862;52;Small Crocodile Boots;Womens Footwear;8;683.52;628.37;55.15
10863;1;Lenin Jeansshorts;Mens Clothes;20;476.1;365.15;110.95
10863;58;Ga-Ga Dress;Babywear;12;617.27;498.12;119.15
10864;35;LA. Shorts;Bath Clothes;4;25.28;22.3;2.98
10864;67;X-Dress;Womens wear;15;972.15;857.44;114.71
10865;38;Le Baby Dress;Womens wear;60;5111.82;4293.93;817.89
10865;39;Terence Top;Womens wear;80;5286.96;4441.05;845.91
10866;2;Mr X Trousers;Mens Clothes;21;463.31;326.91;136.4
10866;24;Samba Socker  Socks;Mens Clothes;6;35.18;24.82;10.36
10866;30;Baby Dark Lounge Suit;Babywear;40;1204.5;849.9;354.6
10867;53;Jumpin Jack Flash Dress;Womens wear;3;197.97;174.61;23.36
10868;26;Bike Helmet;Sportwear;20;666.4;587.76;78.64
10868;35;LA. Shorts;Bath Clothes;30;187.2;165.11;22.09
10868;49;Finnish Sport Blades;Sportwear;42;899.51;762.67;136.84
10869;1;Lenin Jeansshorts;Mens Clothes;40;860.0;758.52;101.48
10869;11;Desperado Jeans;Mens Clothes;10;299.5;264.16;35.34
10869;23;DSW;Womens Footwear;50;419.0;369.56;49.44
10869;68;Cap;Sportwear;20;273.6;241.32;32.28
10870;35;LA. Shorts;Bath Clothes;3;19.26;16.99;2.27
10870;51;Snake Boots;Mens Footwear;2;215.24;189.84;25.4
10871;6;Shagall Socks;Womens wear;50;197.4;165.82;31.58
10871;16;Wimbledon T-Shirt;Sportwear;12;121.34;101.92;19.41
10871;17;TieBreak Tennis shoes;Mens Footwear;16;404.21;339.53;64.67
10872;55;Feiss Fleece Trousers;Sportwear;10;441.32;370.7;70.61
10872;62;Sheat Shoes;Sportwear;20;649.53;545.61;103.92
10872;64;WFS shoes;Womens Footwear;15;512.98;430.9;82.08
10872;65;Stretch oui-pants;Womens wear;21;229.76;193.0;36.76
10873;21;Basket Shoes;Sportwear;20;205.4;181.16;24.24
10873;28;RDL Suit;Childrens wear;3;134.64;118.75;15.89
10874;10;Sapporoo Gloves;Babywear;10;66.0;58.21;7.79
10875;19;Squash Shorts;Sportwear;25;213.75;188.53;25.22
10875;47;Lundenhagen Boots;Mens Footwear;21;564.1;452.31;111.79
10875;49;Finnish Sport Blades;Sportwear;15;324.3;286.03;38.27
10876;46;Rodbye Troje;Babywear;21;256.83;226.52;30.31
10876;64;WFS shoes;Womens Footwear;20;717.2;639.62;77.58
10877;16;Wimbledon T-Shirt;Sportwear;30;375.38;264.86;110.51
10877;18;Deuce shirt;Babywear;25;644.5;568.45;76.05
10878;20;Tennis Suit;Sportwear;20;1718.22;1443.3;274.92
10879;40;Duck Trousers;Babywear;12;210.36;185.54;24.82
10879;65;Stretch oui-pants;Womens wear;10;109.0;96.14;12.86
10879;76;Minnki Pälsii;Womens wear;10;4305.3;3797.27;508.03
10880;23;DSW;Womens Footwear;30;299.16;219.88;79.28
10880;61;Adihash Running Shoe;Sportwear;30;973.08;715.21;257.87
10880;70;US-Master Jeans;Mens Clothes;50;1750.2;1286.4;463.8
10881;73;Mehmet-Napp;Babywear;10;11.9;10.5;1.4
10882;42;Balett Shoes;Womens Footwear;25;315.75;278.49;37.26
10882;49;Finnish Sport Blades;Sportwear;20;458.85;351.92;106.93
10882;54;Patamonia Fleece Jacket;Sportwear;32;1303.46;999.69;303.76
10883;24;Samba Socker  Socks;Mens Clothes;8;34.8;30.69;4.11
10884;21;Basket Shoes;Sportwear;40;415.8;349.27;66.53
10884;56;High Heels Shoes;Womens Footwear;21;908.02;762.74;145.28
10884;65;Stretch oui-pants;Womens wear;12;115.04;96.63;18.41
10885;2;Mr X Trousers;Mens Clothes;20;389.0;343.1;45.9
10885;24;Samba Socker  Socks;Mens Clothes;12;54.72;48.26;6.46
10885;70;US-Master Jeans;Mens Clothes;30;883.2;778.98;104.22
10885;77;Skirt;Womens wear;25;342.25;301.86;40.39
10886;10;Sapporoo Gloves;Babywear;70;471.8;416.13;55.67
10886;31;Rossi Bermuda Shorts;Bath Clothes;35;317.45;284.44;33.01
10886;77;Skirt;Womens wear;40;543.2;479.1;64.1
10887;25;Basket Vest;Sportwear;5;65.6;57.86;7.74
10888;2;Mr X Trousers;Mens Clothes;20;409.2;360.91;48.29
10888;68;Cap;Sportwear;18;208.08;183.53;24.55
10889;11;Desperado Jeans;Mens Clothes;40;1041.6;918.69;122.91
10889;38;Le Baby Dress;Womens wear;40;3511.6;3097.23;414.37
10890;17;TieBreak Tennis shoes;Mens Footwear;15;347.55;306.54;41.01
10890;34;Baywatch Bikkini;Bath Clothes;10;80.3;74.4;5.9
10890;41;Duck Shirt;Babywear;14;127.68;112.61;15.07
10891;30;Baby Dark Lounge Suit;Babywear;15;428.24;359.72;68.52
10892;59;Rasta WCT;Sportwear;40;350.28;294.24;56.04
10893;8;Tuxedo;Womens wear;30;603.3;532.11;71.19
10893;24;Samba Socker  Socks;Mens Clothes;10;47.0;41.45;5.55
10893;29;Davenport;Mens Footwear;24;3030.72;2673.1;357.62
10893;30;Baby Dark Lounge Suit;Babywear;35;959.0;845.84;113.16
10893;36;Mehmet-Tröja;Babywear;20;147.8;130.36;17.44
10894;13;Aino Shoes;Babywear;28;682.96;606.91;76.05
10894;69;Racing Truck  Socks;Sportwear;50;113.4;95.26;18.14
10894;75;Bow tie;Mens Clothes;120;1064.7;894.35;170.35
10895;24;Samba Socker  Socks;Mens Clothes;110;504.9;445.32;59.58
10895;39;Terence Top;Womens wear;45;2893.5;2552.07;341.43
10895;40;Duck Trousers;Babywear;91;1752.66;1545.85;206.81
10895;60;Game Over T-Shirt;Sportwear;100;502.0;442.76;59.24
10896;45;Danske Treshoe;Mens Footwear;15;140.85;124.23;16.62
10896;56;High Heels Shoes;Womens Footwear;16;578.72;510.43;68.29
10897;29;Davenport;Mens Footwear;80;10652.0;9395.06;1256.94
10897;30;Baby Dark Lounge Suit;Babywear;36;945.72;834.12;111.6
10898;13;Aino Shoes;Babywear;5;116.45;102.71;13.74
10899;39;Terence Top;Womens wear;8;591.28;453.49;137.79
10900;70;US-Master Jeans;Mens Clothes;3;115.35;81.39;33.96
10901;41;Duck Shirt;Babywear;30;267.6;236.02;31.58
10901;71;Atles Lussekofta;Mens Clothes;30;920.1;811.53;108.57
10902;55;Feiss Fleece Trousers;Sportwear;30;1464.18;1122.96;341.22
10902;62;Sheat Shoes;Sportwear;6;193.2;148.18;45.02
10903;13;Aino Shoes;Babywear;40;1029.6;908.11;121.49
10903;65;Stretch oui-pants;Womens wear;21;223.02;196.7;26.32
10903;68;Cap;Sportwear;20;255.4;225.26;30.14
10904;58;Ga-Ga Dress;Babywear;15;670.35;591.25;79.1
10904;62;Sheat Shoes;Sportwear;35;934.5;824.23;110.27
10905;1;Lenin Jeansshorts;Mens Clothes;20;411.6;345.74;65.86
10906;61;Adihash Running Shoe;Sportwear;15;363.3;320.43;42.87
10907;75;Bow tie;Mens Clothes;14;107.52;94.83;12.69
10908;7;Conserve Shoes;Childrens wear;20;847.98;712.3;135.68
10908;52;Small Crocodile Boots;Womens Footwear;14;1150.57;966.48;184.09
10909;7;Conserve Shoes;Childrens wear;12;485.64;428.33;57.31
10909;16;Wimbledon T-Shirt;Sportwear;15;148.2;130.71;17.49
10909;41;Duck Shirt;Babywear;5;50.45;44.5;5.95
10910;19;Squash Shorts;Sportwear;12;100.92;89.01;11.91
10910;49;Finnish Sport Blades;Sportwear;10;202.7;178.78;23.92
10910;61;Adihash Running Shoe;Sportwear;5;139.15;126.26;12.89
10911;1;Lenin Jeansshorts;Mens Clothes;10;219.3;197.02;22.28
10911;17;TieBreak Tennis shoes;Mens Footwear;12;298.32;263.12;35.2
10911;67;X-Dress;Womens wear;15;935.85;845.65;90.2
10912;11;Desperado Jeans;Mens Clothes;40;1275.0;899.64;375.36
10912;29;Davenport;Mens Footwear;60;9170.25;6470.53;2699.72
10913;4;Oyaki Kimono;Womens wear;30;887.25;626.04;261.21
10913;33;Car Boots;Sportwear;40;1163.5;820.97;342.53
10913;58;Ga-Ga Dress;Babywear;15;774.45;683.06;91.39
10914;71;Atles Lussekofta;Mens Clothes;25;750.75;662.16;88.59
10915;17;TieBreak Tennis shoes;Mens Footwear;10;274.5;242.11;32.39
10915;33;Car Boots;Sportwear;30;788.1;695.1;93.0
10915;54;Patamonia Fleece Jacket;Sportwear;10;370.8;327.05;43.75
10916;16;Wimbledon T-Shirt;Sportwear;6;60.66;53.5;7.16
10916;32;Rossi Bikkini;Bath Clothes;6;123.54;108.96;14.58
10916;57;Burned Rubber Shoes;Womens Footwear;20;381.6;336.57;45.03
10917;30;Baby Dark Lounge Suit;Babywear;1;26.2;23.11;3.09
10917;60;Game Over T-Shirt;Sportwear;10;46.9;41.37;5.53
10918;1;Lenin Jeansshorts;Mens Clothes;60;1458.75;1029.29;429.46
10918;60;Game Over T-Shirt;Sportwear;25;156.56;110.47;46.09
10919;16;Wimbledon T-Shirt;Sportwear;24;242.16;213.59;28.57
10919;25;Basket Vest;Sportwear;24;305.52;296.62;8.9
10919;40;Duck Trousers;Babywear;20;400.0;352.8;47.2
10920;50;Finnish Swimsuit;Sportwear;24;356.88;314.77;42.11
10921;35;LA. Shorts;Bath Clothes;10;55.9;49.3;6.6
10921;63;Serve-Shirt;Womens wear;40;854.4;753.58;100.82
10922;17;TieBreak Tennis shoes;Mens Footwear;15;345.3;304.55;40.75
10922;24;Samba Socker  Socks;Mens Clothes;35;166.25;146.63;19.62
10923;42;Balett Shoes;Womens Footwear;10;158.4;116.42;41.98
10923;43;Summer Shorts;Bath Clothes;10;154.08;113.25;40.83
10923;67;X-Dress;Womens wear;24;1842.34;1354.12;488.22
10924;10;Sapporoo Gloves;Babywear;20;151.58;121.54;30.04
10924;28;RDL Suit;Childrens wear;30;1544.4;1238.33;306.07
10924;75;Bow tie;Mens Clothes;6;44.64;39.37;5.27
10925;36;Mehmet-Tröja;Babywear;25;228.85;175.52;53.33
10925;52;Small Crocodile Boots;Womens Footwear;12;1171.76;909.01;262.75
10926;11;Desperado Jeans;Mens Clothes;2;54.98;48.49;6.49
10926;13;Aino Shoes;Babywear;10;235.0;207.27;27.73
10926;19;Squash Shorts;Sportwear;7;60.48;53.34;7.14
10926;72;Rossi Shorts;Bath Clothes;10;121.0;106.72;14.28
10927;20;Tennis Suit;Sportwear;5;410.7;362.24;48.46
10927;52;Small Crocodile Boots;Womens Footwear;5;371.65;327.8;43.85
10927;76;Minnki Pälsii;Womens wear;20;7285.0;6425.37;859.63
10928;47;Lundenhagen Boots;Mens Footwear;5;127.5;112.46;15.04
10928;76;Minnki Pälsii;Womens wear;5;1818.2;1613.76;204.44
10929;21;Basket Shoes;Sportwear;60;556.2;490.57;65.63
10929;75;Bow tie;Mens Clothes;49;373.87;329.75;44.12
10929;77;Skirt;Womens wear;15;198.15;174.77;23.38
10930;21;Basket Shoes;Sportwear;36;386.28;371.15;15.13
10930;27;Tracksuit;Sportwear;25;1039.5;1012.77;26.73
10930;55;Feiss Fleece Trousers;Sportwear;25;1192.8;876.71;316.09
10930;58;Ga-Ga Dress;Babywear;30;1722.6;1266.11;456.49
10931;13;Aino Shoes;Babywear;42;1305.55;1001.3;304.25
10931;57;Burned Rubber Shoes;Womens Footwear;30;577.5;543.79;33.71
10932;16;Wimbledon T-Shirt;Sportwear;30;313.17;263.65;49.52
10932;62;Sheat Shoes;Sportwear;14;416.42;337.49;78.93
10932;72;Rossi Shorts;Bath Clothes;16;182.88;161.3;21.58
10932;75;Bow tie;Mens Clothes;20;172.04;137.94;34.1
10933;53;Jumpin Jack Flash Dress;Womens wear;2;110.38;97.36;13.02
10933;61;Adihash Running Shoe;Sportwear;30;764.7;674.47;90.23
10934;6;Shagall Socks;Womens wear;20;74.0;65.27;8.73
10935;1;Lenin Jeansshorts;Mens Clothes;21;444.15;391.74;52.41
10935;18;Deuce shirt;Babywear;4;123.45;87.11;36.34
10935;23;DSW;Womens Footwear;8;91.2;64.35;26.85
10936;36;Mehmet-Tröja;Babywear;30;313.92;230.73;83.19
10937;28;RDL Suit;Childrens wear;8;397.28;350.4;46.88
10937;34;Baywatch Bikkini;Bath Clothes;20;154.2;136.0;18.2
10938;13;Aino Shoes;Babywear;20;565.75;399.19;166.56
10938;43;Summer Shorts;Bath Clothes;24;380.1;282.41;97.69
10938;60;Game Over T-Shirt;Sportwear;49;322.18;227.33;94.85
10938;71;Atles Lussekofta;Mens Clothes;35;1411.81;996.17;415.64
10939;2;Mr X Trousers;Mens Clothes;10;206.54;175.75;30.79
10939;67;X-Dress;Womens wear;40;2723.66;2088.93;634.73
10940;7;Conserve Shoes;Childrens wear;8;308.56;272.15;36.41
10940;13;Aino Shoes;Babywear;20;465.6;410.66;54.94
10941;31;Rossi Bermuda Shorts;Bath Clothes;44;441.1;311.24;129.86
10941;62;Sheat Shoes;Sportwear;30;1023.0;721.83;301.17
10941;68;Cap;Sportwear;80;1282.0;1004.47;277.53
10941;72;Rossi Shorts;Bath Clothes;50;626.5;552.57;73.93
10942;49;Finnish Sport Blades;Sportwear;28;551.88;486.76;65.12
10943;13;Aino Shoes;Babywear;15;364.2;321.22;42.98
10943;22;Ravellis Träskor;Womens Footwear;21;73.29;64.64;8.65
10943;46;Rodbye Troje;Babywear;15;185.85;163.92;21.93
10944;11;Desperado Jeans;Mens Clothes;5;161.88;114.22;47.66
10944;44;Okkaba Skin Jackets;Womens wear;18;1636.43;1154.66;481.76
10944;56;High Heels Shoes;Womens Footwear;18;727.2;641.39;85.81
10945;13;Aino Shoes;Babywear;20;543.4;479.28;64.12
10945;31;Rossi Bermuda Shorts;Bath Clothes;10;79.0;69.68;9.32
10946;10;Sapporoo Gloves;Babywear;25;167.5;147.74;19.76
10946;24;Samba Socker  Socks;Mens Clothes;25;115.75;102.09;13.66
10946;77;Skirt;Womens wear;40;547.6;482.98;64.62
10947;59;Rasta WCT;Sportwear;4;33.12;29.21;3.91
10948;50;Finnish Swimsuit;Sportwear;9;144.45;127.4;17.05
10948;51;Snake Boots;Mens Footwear;40;4030.4;3554.81;475.59
10948;55;Feiss Fleece Trousers;Sportwear;4;154.92;136.64;18.28
10949;6;Shagall Socks;Womens wear;12;48.6;42.87;5.73
10949;10;Sapporoo Gloves;Babywear;30;194.4;171.46;22.94
10949;17;TieBreak Tennis shoes;Mens Footwear;6;164.16;144.79;19.37
10949;62;Sheat Shoes;Sportwear;60;1655.4;1460.06;195.34
10950;4;Oyaki Kimono;Womens wear;5;114.3;100.81;13.49
10951;33;Car Boots;Sportwear;15;373.59;313.82;59.77
10951;41;Duck Shirt;Babywear;6;60.1;50.49;9.62
10951;75;Bow tie;Mens Clothes;50;379.58;318.84;60.73
10952;6;Shagall Socks;Womens wear;16;65.02;60.18;4.83
10952;28;RDL Suit;Childrens wear;2;89.1;78.59;10.51
10953;20;Tennis Suit;Sportwear;50;4404.75;3699.99;704.76
10953;31;Rossi Bermuda Shorts;Bath Clothes;50;414.23;347.95;66.28
10954;16;Wimbledon T-Shirt;Sportwear;28;314.92;241.53;73.39
10954;31;Rossi Bermuda Shorts;Bath Clothes;25;242.08;185.66;56.41
10954;45;Danske Treshoe;Mens Footwear;30;262.8;231.79;31.01
10954;60;Game Over T-Shirt;Sportwear;24;151.25;116.0;35.25
10955;75;Bow tie;Mens Clothes;12;113.18;83.19;29.99
10956;21;Basket Shoes;Sportwear;12;120.12;105.95;14.17
10956;47;Lundenhagen Boots;Mens Footwear;14;322.56;284.5;38.06
10956;51;Snake Boots;Mens Footwear;8;785.44;692.76;92.68
10957;30;Baby Dark Lounge Suit;Babywear;30;838.2;739.29;98.91
10957;35;LA. Shorts;Bath Clothes;40;237.6;209.56;28.04
10957;64;WFS shoes;Womens Footwear;8;279.12;246.18;32.94
10958;5;O-Man Underwear;Mens Clothes;20;123.4;108.84;14.56
10958;7;Conserve Shoes;Childrens wear;6;229.02;202.0;27.02
10958;72;Rossi Shorts;Bath Clothes;5;58.25;51.38;6.87
10959;75;Bow tie;Mens Clothes;20;166.52;127.71;38.81
10960;24;Samba Socker  Socks;Mens Clothes;10;58.0;40.92;17.08
10960;41;Duck Shirt;Babywear;24;229.92;202.79;27.13
10961;52;Small Crocodile Boots;Womens Footwear;6;467.27;392.51;74.76
10961;76;Minnki Pälsii;Womens wear;60;23334.6;20581.12;2753.48
10962;7;Conserve Shoes;Childrens wear;45;1769.85;1561.01;208.84
10962;13;Aino Shoes;Babywear;77;1826.44;1610.92;215.52
10962;53;Jumpin Jack Flash Dress;Womens wear;20;1155.4;1019.06;136.34
10962;69;Racing Truck  Socks;Sportwear;9;17.46;15.42;2.04
10962;76;Minnki Pälsii;Womens wear;44;16628.48;16153.18;475.3
10963;60;Game Over T-Shirt;Sportwear;2;10.99;8.43;2.56
10964;18;Deuce shirt;Babywear;6;152.4;134.42;17.98
10964;38;Le Baby Dress;Womens wear;5;436.4;384.9;51.5
10964;69;Racing Truck  Socks;Sportwear;10;20.4;17.99;2.41
10965;51;Snake Boots;Mens Footwear;16;1553.12;1369.85;183.27
10966;37;Mehmet-Skor;Babywear;8;33.36;32.46;0.9
10966;56;High Heels Shoes;Womens Footwear;12;539.86;414.05;125.81
10966;62;Sheat Shoes;Sportwear;12;395.23;303.13;92.11
10967;19;Squash Shorts;Sportwear;12;111.72;98.54;13.18
10967;49;Finnish Sport Blades;Sportwear;40;746.8;658.68;88.12
10968;12;Tiny Winy Hot Bikini;Bath Clothes;30;288.9;278.73;10.17
10968;24;Samba Socker  Socks;Mens Clothes;30;128.1;112.98;15.12
10968;64;WFS shoes;Womens Footwear;4;121.36;107.04;14.32
10969;46;Rodbye Troje;Babywear;9;117.63;103.75;13.88
10970;52;Small Crocodile Boots;Womens Footwear;40;3659.04;2689.39;969.65
10971;29;Davenport;Mens Footwear;14;1892.24;1668.96;223.28
10972;17;TieBreak Tennis shoes;Mens Footwear;6;151.56;133.68;17.88
10972;33;Car Boots;Sportwear;7;177.31;164.3;13.01
10973;26;Bike Helmet;Sportwear;5;154.2;136.0;18.2
10973;41;Duck Shirt;Babywear;6;52.26;46.09;6.17
10973;75;Bow tie;Mens Clothes;10;82.1;79.69;2.41
10974;63;Serve-Shirt;Womens wear;10;207.4;182.93;24.47
10975;8;Tuxedo;Womens wear;16;316.48;279.14;37.34
10975;75;Bow tie;Mens Clothes;10;83.8;73.91;9.89
10976;28;RDL Suit;Childrens wear;20;846.8;746.88;99.92
10977;39;Terence Top;Womens wear;30;1816.2;1601.89;214.31
10977;47;Lundenhagen Boots;Mens Footwear;30;809.7;714.16;95.54
10977;51;Snake Boots;Mens Footwear;10;1047.5;923.9;123.6
10977;63;Serve-Shirt;Womens wear;20;433.6;382.44;51.16
10978;8;Tuxedo;Womens wear;20;458.16;351.39;106.77
10978;21;Basket Shoes;Sportwear;40;460.92;353.51;107.41
10978;40;Duck Trousers;Babywear;10;182.9;161.32;21.58
10978;44;Okkaba Skin Jackets;Womens wear;6;496.59;380.87;115.73
10979;7;Conserve Shoes;Childrens wear;18;750.24;661.71;88.53
10979;12;Tiny Winy Hot Bikini;Bath Clothes;20;209.0;184.34;24.66
10979;24;Samba Socker  Socks;Mens Clothes;80;329.6;290.71;38.89
10979;27;Tracksuit;Sportwear;30;1213.5;1070.31;143.19
10979;31;Rossi Bermuda Shorts;Bath Clothes;24;207.6;183.18;24.42
10979;63;Serve-Shirt;Womens wear;35;697.2;614.93;82.27
10980;75;Bow tie;Mens Clothes;40;384.48;282.59;101.89
10981;38;Le Baby Dress;Womens wear;60;4796.4;4230.42;565.98
10982;7;Conserve Shoes;Childrens wear;20;746.4;698.46;47.94
10982;43;Summer Shorts;Bath Clothes;9;102.33;90.26;12.07
10983;13;Aino Shoes;Babywear;84;2186.06;1676.61;509.45
10983;57;Burned Rubber Shoes;Womens Footwear;15;293.4;258.78;34.62
10984;16;Wimbledon T-Shirt;Sportwear;55;552.75;487.53;65.22
10984;24;Samba Socker  Socks;Mens Clothes;20;92.8;81.85;10.95
10984;36;Mehmet-Tröja;Babywear;40;350.0;315.85;34.15
10985;16;Wimbledon T-Shirt;Sportwear;36;371.45;297.83;73.61
10985;18;Deuce shirt;Babywear;8;245.26;196.65;48.61
10985;32;Rossi Bikkini;Bath Clothes;35;790.41;633.76;156.64
10986;11;Desperado Jeans;Mens Clothes;30;855.6;754.64;100.96
10986;20;Tennis Suit;Sportwear;15;1211.7;1068.72;142.98
10986;76;Minnki Pälsii;Womens wear;10;3689.3;3253.96;435.34
10986;77;Skirt;Womens wear;15;197.1;173.84;23.26
10987;7;Conserve Shoes;Childrens wear;60;2467.2;2176.07;291.13
10987;43;Summer Shorts;Bath Clothes;6;78.42;69.17;9.25
10987;72;Rossi Shorts;Bath Clothes;20;249.4;219.97;29.43
10988;7;Conserve Shoes;Childrens wear;60;2395.8;2113.1;282.7
10988;62;Sheat Shoes;Sportwear;40;1307.68;1048.52;259.16
10989;6;Shagall Socks;Womens wear;40;159.6;140.77;18.83
10989;11;Desperado Jeans;Mens Clothes;15;385.65;340.14;45.51
10989;41;Duck Shirt;Babywear;4;37.36;32.95;4.41
10990;21;Basket Shoes;Sportwear;65;675.35;595.66;79.69
10990;34;Baywatch Bikkini;Bath Clothes;60;516.81;396.37;120.44
10990;55;Feiss Fleece Trousers;Sportwear;65;2942.91;2257.08;685.83
10990;61;Adihash Running Shoe;Sportwear;66;2132.03;1635.18;496.86
10991;2;Mr X Trousers;Mens Clothes;50;1084.8;797.33;287.47
10991;70;US-Master Jeans;Mens Clothes;20;716.16;526.38;189.78
10991;76;Minnki Pälsii;Womens wear;90;43755.12;32160.01;11595.11
10992;72;Rossi Shorts;Bath Clothes;2;25.6;22.58;3.02
10993;29;Davenport;Mens Footwear;50;7867.5;5551.31;2316.19
10993;41;Duck Shirt;Babywear;35;442.75;312.4;130.35
10994;59;Rasta WCT;Sportwear;18;155.17;130.34;24.83
10995;51;Snake Boots;Mens Footwear;20;1995.8;1769.06;226.74
10995;60;Game Over T-Shirt;Sportwear;4;20.84;18.38;2.46
10996;42;Balett Shoes;Womens Footwear;40;568.4;501.33;67.07
10997;32;Rossi Bikkini;Bath Clothes;50;1016.5;896.55;119.95
10997;46;Rodbye Troje;Babywear;20;315.5;222.62;92.88
10997;52;Small Crocodile Boots;Womens Footwear;20;1884.25;1329.53;554.72
10998;24;Samba Socker  Socks;Mens Clothes;12;49.56;43.71;5.85
10998;61;Adihash Running Shoe;Sportwear;7;203.77;179.73;24.04
10998;74;Nikee Running Shoes;Childrens wear;20;633.2;558.48;74.72
10998;75;Bow tie;Mens Clothes;30;230.7;203.48;27.22
10999;41;Duck Shirt;Babywear;20;199.5;167.58;31.92
10999;51;Snake Boots;Mens Footwear;15;1550.9;1302.76;248.14
10999;77;Skirt;Womens wear;21;265.48;223.0;42.48
11000;4;Oyaki Kimono;Womens wear;25;637.19;449.6;187.59
11000;24;Samba Socker  Socks;Mens Clothes;30;162.75;114.84;47.91
11000;77;Skirt;Womens wear;30;372.6;328.63;43.97
11001;7;Conserve Shoes;Childrens wear;60;2568.6;2265.51;303.09
11001;22;Ravellis Träskor;Womens Footwear;25;95.5;84.23;11.27
11001;46;Rodbye Troje;Babywear;25;328.5;289.74;38.76
11001;55;Feiss Fleece Trousers;Sportwear;6;217.5;191.84;25.66
11002;13;Aino Shoes;Babywear;56;1419.04;1251.59;167.45
11002;35;LA. Shorts;Bath Clothes;15;100.05;76.73;23.32
11002;42;Balett Shoes;Womens Footwear;24;354.94;274.46;80.47
11002;55;Feiss Fleece Trousers;Sportwear;40;1689.2;1581.15;108.05
11003;1;Lenin Jeansshorts;Mens Clothes;4;76.0;67.03;8.97
11003;40;Duck Trousers;Babywear;10;167.8;148.0;19.8
11003;52;Small Crocodile Boots;Womens Footwear;10;801.0;706.48;94.52
11004;26;Bike Helmet;Sportwear;6;178.08;157.07;21.01
11004;76;Minnki Pälsii;Womens wear;6;2377.44;2096.9;280.54
11005;1;Lenin Jeansshorts;Mens Clothes;2;38.0;33.52;4.48
11005;59;Rasta WCT;Sportwear;10;88.5;78.06;10.44
11006;1;Lenin Jeansshorts;Mens Clothes;8;175.52;154.81;20.71
11006;29;Davenport;Mens Footwear;2;327.88;231.35;96.53
11007;8;Tuxedo;Womens wear;30;616.5;543.75;72.75
11007;29;Davenport;Mens Footwear;10;1344.1;1185.5;158.6
11007;42;Balett Shoes;Womens Footwear;14;207.06;196.44;10.62
11008;28;RDL Suit;Childrens wear;70;3123.02;2623.33;499.68
11008;34;Baywatch Bikkini;Bath Clothes;90;771.12;647.74;123.38
